system:index,ACRES,CNTY,endyear,orch_id,orchard_bsi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_savi_fill,orchard_savi_mean,orchard_savi_stddev,period_end_date,period_start_date,season,stability_score,startyear,time_period,.geo
7_005d00000000000079b5,41.32,Kern,2023,005d00000000000079b5,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079b6,83.83,Kern,2023,005d00000000000079b6,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079b7,648.96,Kern,2023,005d00000000000079b7,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079ba,119.49,Kern,2023,005d00000000000079ba,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079bb,93.52,Kern,2023,005d00000000000079bb,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079be,40.08,Kern,2023,005d00000000000079be,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079bf,6.48,Kern,2023,005d00000000000079bf,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079c0,14.97,Kern,2023,005d00000000000079c0,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079c1,27.04,Kern,2023,005d00000000000079c1,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079c3,113.66,Kern,2023,005d00000000000079c3,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079c4,94.65,Kern,2023,005d00000000000079c4,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079c5,155.99,Kern,2023,005d00000000000079c5,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079c6,145.61,Kern,2023,005d00000000000079c6,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079c7,155.19,Kern,2023,005d00000000000079c7,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079c8,91.98,Kern,2023,005d00000000000079c8,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079ca,34.49,Kern,2023,005d00000000000079ca,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079cb,121.32,Kern,2023,005d00000000000079cb,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079cc,19.68,Kern,2023,005d00000000000079cc,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079cd,97.0,Kern,2023,005d00000000000079cd,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079ce,12.16,Kern,2023,005d00000000000079ce,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079cf,23.93,Kern,2023,005d00000000000079cf,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079d1,11.08,Kern,2023,005d00000000000079d1,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079d2,29.0,Kern,2023,005d00000000000079d2,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079d3,114.01,Kern,2023,005d00000000000079d3,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079d4,78.66,Kern,2023,005d00000000000079d4,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079d5,27.6,Kern,2023,005d00000000000079d5,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079d7,156.03,Kern,2023,005d00000000000079d7,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079d8,77.99,Kern,2023,005d00000000000079d8,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079d9,53.57,Kern,2023,005d00000000000079d9,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079da,157.6,Kern,2023,005d00000000000079da,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079db,181.69,Kern,2023,005d00000000000079db,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079dc,533.88,Kern,2023,005d00000000000079dc,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079de,80.99,Kern,2023,005d00000000000079de,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079df,167.61,Kern,2023,005d00000000000079df,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079e1,7.56,Kern,2023,005d00000000000079e1,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079e2,50.12,Kern,2023,005d00000000000079e2,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079e3,133.43,Kern,2023,005d00000000000079e3,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079e4,155.3,Kern,2023,005d00000000000079e4,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079e5,306.9,Kern,2023,005d00000000000079e5,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079e7,83.23,Kern,2023,005d00000000000079e7,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079e8,73.76,Kern,2023,005d00000000000079e8,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079e9,87.99,Kern,2023,005d00000000000079e9,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079ea,12.13,Kern,2023,005d00000000000079ea,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079ec,135.96,Kern,2023,005d00000000000079ec,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079ed,8.53,Kern,2023,005d00000000000079ed,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079ee,56.07,Kern,2023,005d00000000000079ee,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079ef,275.11,Kern,2023,005d00000000000079ef,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f0,153.7,Kern,2023,005d00000000000079f0,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f1,22.35,Kern,2023,005d00000000000079f1,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f2,17.22,Kern,2023,005d00000000000079f2,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f3,120.88,Kern,2023,005d00000000000079f3,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f4,146.58,Kern,2023,005d00000000000079f4,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f5,149.61,Kern,2023,005d00000000000079f5,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f6,82.1,Kern,2023,005d00000000000079f6,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f7,15.33,Kern,2023,005d00000000000079f7,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f8,82.95,Kern,2023,005d00000000000079f8,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079f9,17.64,Kern,2023,005d00000000000079f9,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079fa,150.52,Kern,2023,005d00000000000079fa,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079fb,151.11,Kern,2023,005d00000000000079fb,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079fc,163.51,Kern,2023,005d00000000000079fc,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079fd,163.71,Kern,2023,005d00000000000079fd,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079fe,249.7,Kern,2023,005d00000000000079fe,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d00000000000079ff,123.78,Kern,2023,005d00000000000079ff,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a00,157.0,Kern,2023,005d0000000000007a00,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a01,80.6,Kern,2023,005d0000000000007a01,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a02,117.83,Kern,2023,005d0000000000007a02,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a08,81.08,Kern,2023,005d0000000000007a08,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a09,227.95,Kern,2023,005d0000000000007a09,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a0d,934.33,Kern,2023,005d0000000000007a0d,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a10,13.67,Kern,2023,005d0000000000007a10,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a13,53.13,Kern,2023,005d0000000000007a13,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a18,78.06,Kern,2023,005d0000000000007a18,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a1a,170.54,Kern,2023,005d0000000000007a1a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a1f,51.74,Kern,2023,005d0000000000007a1f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a29,17.38,Kern,2023,005d0000000000007a29,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a2b,733.3,Kern,2023,005d0000000000007a2b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a2e,3.7,Kern,2023,005d0000000000007a2e,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a32,44.11,Kern,2023,005d0000000000007a32,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a34,90.28,Kern,2023,005d0000000000007a34,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a35,38.76,Kern,2023,005d0000000000007a35,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a36,173.61,Kern,2023,005d0000000000007a36,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a37,147.1,Kern,2023,005d0000000000007a37,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a3e,4.76,Kern,2023,005d0000000000007a3e,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a3f,10.03,Kern,2023,005d0000000000007a3f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a40,4.69,Kern,2023,005d0000000000007a40,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a44,64.91,Kern,2023,005d0000000000007a44,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a45,164.96,Kern,2023,005d0000000000007a45,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a46,53.57,Kern,2023,005d0000000000007a46,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a49,152.43,Kern,2023,005d0000000000007a49,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a4a,11.8,Kern,2023,005d0000000000007a4a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a4b,132.61,Kern,2023,005d0000000000007a4b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a4c,2.98,Kern,2023,005d0000000000007a4c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a4f,105.51,Kern,2023,005d0000000000007a4f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a50,15.43,Kern,2023,005d0000000000007a50,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a5d,2.95,Kern,2023,005d0000000000007a5d,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a5f,69.36,Kern,2023,005d0000000000007a5f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a60,43.81,Kern,2023,005d0000000000007a60,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a61,349.08,Kern,2023,005d0000000000007a61,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a66,190.29,Kern,2023,005d0000000000007a66,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a67,12.91,Kern,2023,005d0000000000007a67,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a68,642.66,Kern,2023,005d0000000000007a68,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a6a,4.66,Kern,2023,005d0000000000007a6a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a6b,220.17,Kern,2023,005d0000000000007a6b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a6c,452.95,Kern,2023,005d0000000000007a6c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a6d,223.53,Kern,2023,005d0000000000007a6d,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a6e,420.48,Kern,2023,005d0000000000007a6e,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a6f,12.11,Kern,2023,005d0000000000007a6f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a70,38.03,Kern,2023,005d0000000000007a70,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a71,4.05,Kern,2023,005d0000000000007a71,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a73,36.46,Kern,2023,005d0000000000007a73,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a77,143.77,Kern,2023,005d0000000000007a77,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a78,128.48,Kern,2023,005d0000000000007a78,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a7a,12.64,Kern,2023,005d0000000000007a7a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a7b,16.3,Kern,2023,005d0000000000007a7b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a7c,89.89,Kern,2023,005d0000000000007a7c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a7d,272.23,Kern,2023,005d0000000000007a7d,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a7e,6.57,Kern,2023,005d0000000000007a7e,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a84,606.66,Kern,2023,005d0000000000007a84,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a85,67.21,Kern,2023,005d0000000000007a85,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a86,134.74,Kern,2023,005d0000000000007a86,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a87,324.39,Kern,2023,005d0000000000007a87,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a89,170.32,Kern,2023,005d0000000000007a89,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a8a,155.9,Kern,2023,005d0000000000007a8a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a8b,149.19,Kern,2023,005d0000000000007a8b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a90,135.85,Kern,2023,005d0000000000007a90,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a91,152.43,Kern,2023,005d0000000000007a91,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a96,3.4,Kern,2023,005d0000000000007a96,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a97,232.36,Kern,2023,005d0000000000007a97,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a98,287.75,Kern,2023,005d0000000000007a98,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a99,150.0,Kern,2023,005d0000000000007a99,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a9a,82.1,Kern,2023,005d0000000000007a9a,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a9b,320.26,Kern,2023,005d0000000000007a9b,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a9c,483.13,Kern,2023,005d0000000000007a9c,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a9d,474.66,Kern,2023,005d0000000000007a9d,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a9e,16.5,Kern,2023,005d0000000000007a9e,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,8.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_005d0000000000007a9f,3.04,Kern,2023,005d0000000000007a9f,0,0,0,0,0,0,2018-03-16,2018-03-01,2017_2018,7.0,2016,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
